Sequence, Start Point, Lat , Long , End Point, Lat, Long, Distance(mtr)
306,37(d102d),51.509398,-0.250869,316(4cf86),51.514506,-0.268458,1343.1977209250847
307,316(4cf86),51.514506,-0.268458,333(bc3a7),51.508399,-0.272681,739.2830655259352
308,333(bc3a7),51.508399,-0.272681,412(f5094),51.504266,-0.279652,666.3178748820949
309,412(f5094),51.504266,-0.279652,277(7b357),51.500377,-0.297794,1328.1073563199398
310,60(19cb3),51.549348,0.007704,70(4dffe),51.546578,0.029116,1512.2870158095925
311,70(4dffe),51.546578,0.029116,311(1c7e4),51.545323,0.030978,189.87589931243048
312,378(2cc86),51.514824,-0.241494,284(03c99),51.527028,-0.251808,1533.2166438943082
313,284(03c99),51.527028,-0.251808,69(0868c),51.527366,-0.25759,401.7557017934121
314,277(7b357),51.500377,-0.297794,16(26d4a),51.488386,-0.286444,1547.6410934586766
315,397(b560c),51.47072,-0.069112,265(70700),51.456574,-0.069622,1573.3601653906157
316,265(70700),51.456574,-0.069622,78(a14f0),51.454714,-0.064836,390.82189787968355
317,78(a14f0),51.454714,-0.064836,477(f4a14),51.452926,-0.062738,246.29439419000087
318,477(f4a14),51.452926,-0.062738,252(bc97f),51.439813,-0.055552,1540.7985911327232
319,69(0868c),51.527366,-0.25759,471(4a714),51.541065,-0.266368,1639.8058936202428
320,471(4a714),51.541065,-0.266368,312(c0b73),51.535407,-0.282747,1295.79248744554
321,312(c0b73),51.535407,-0.282747,253(d972b),51.541678,-0.292172,954.5374753069465
322,253(d972b),51.541678,-0.292172,564(0637b),51.546966,-0.292869,589.9709909835254
323,253(d972b),51.541678,-0.292172,50(436ec),51.5353,-0.296968,782.9379984597734
324,564(0637b),51.546966,-0.292869,276(1f724),51.553863,-0.287922,839.7348092775051
325,276(1f724),51.553863,-0.287922,319(33902),51.559548,-0.284376,678.0144713451169
326,319(33902),51.559548,-0.284376,562(f8184),51.563174,-0.275901,711.1881098983672
327,562(f8184),51.563174,-0.275901,96(79045),51.56381,-0.271476,313.9426991399291
328,96(79045),51.56381,-0.271476,266(861e4),51.572221,-0.26804,964.9414758618027
329,319(33902),51.559548,-0.284376,144(a47d7),51.570846,-0.295091,1458.348913901597
330,96(79045),51.56381,-0.271476,233(3a16f),51.558988,-0.250049,1575.2488395625994
331,233(3a16f),51.558988,-0.250049,275(f47a9),51.558235,-0.245403,331.91894651325526
332,275(f47a9),51.558235,-0.245403,48(304bf),51.549418,-0.239714,1056.3634550653571
333,48(304bf),51.549418,-0.239714,549(92504),51.549724,-0.22062,1320.6959473263187
334,549(92504),51.549724,-0.22062,271(67275),51.548631,-0.200903,1368.7532569176037
335,271(67275),51.548631,-0.200903,6(67ce6),51.542493,-0.198751,698.5495261470681
336,6(67ce6),51.542493,-0.198751,534(ba3d9),51.540267,-0.195551,332.02667021892887
337,534(ba3d9),51.540267,-0.195551,482(95134),51.535076,-0.189556,710.7008670789294
338,482(95134),51.535076,-0.189556,74(1ff43),51.54276,-0.181132,1034.1552411412251
339,74(1ff43),51.54276,-0.181132,260(bf0de),51.546295,-0.179462,409.6877522578145
340,260(bf0de),51.546295,-0.179462,565(7e786),51.553632,-0.166129,1231.0556377441108
341,271(67275),51.548631,-0.200903,574(ba8bd),51.559805,-0.208901,1359.9847552239062
342,574(ba8bd),51.559805,-0.208901,408(c9b4d),51.571318,-0.204957,1308.8914713907898
343,408(c9b4d),51.571318,-0.204957,118(36c1d),51.577793,-0.201469,759.2658197706999
344,118(36c1d),51.577793,-0.201469,147(e71b5),51.586493,-0.204648,992.0197004652514
345,147(e71b5),51.586493,-0.204648,434(d9536),51.59271,-0.206048,698.0318665115698
346,434(d9536),51.59271,-0.206048,264(1512a),51.601123,-0.194685,1221.1316311158791
347,264(1512a),51.601123,-0.194685,417(ceab2),51.606807,-0.209406,1197.1127417439247
348,574(ba8bd),51.559805,-0.208901,58(c3faf),51.568193,-0.227085,1565.191613481048
349,484(144e9),51.436987,-0.128346,248(2972a),51.433396,-0.104639,1691.1577956958306
350,222(9e57f),51.432096,-0.130689,530(0b647),51.41913,-0.143774,1703.441958379677
351,530(0b647),51.41913,-0.143774,220(fd1d4),51.409953,-0.145742,1029.5224218400544
352,220(fd1d4),51.409953,-0.145742,130(cbe21),51.407325,-0.130895,1070.4343110467746
353,130(cbe21),51.407325,-0.130895,105(7367c),51.400817,-0.114785,1331.336525781096
354,105(7367c),51.400817,-0.114785,463(3ba9e),51.398513,-0.11521,257.8840479776736
355,463(3ba9e),51.398513,-0.11521,228(a7bac),51.396268,-0.100927,1021.8609873947921
356,228(a7bac),51.396268,-0.100927,380(6742c),51.399107,-0.099674,327.4321629089027
357,380(6742c),51.399107,-0.099674,383(63f62),51.401212,-0.093635,479.8908525078214
358,383(63f62),51.401212,-0.093635,330(e70a8),51.396996,-0.092042,481.64750929441834
359,330(e70a8),51.396996,-0.092042,535(527ca),51.394462,-0.088855,358.16588752807877
360,535(527ca),51.394462,-0.088855,552(e228c),51.392517,-0.0761,911.0129119289533
361,552(e228c),51.392517,-0.0761,80(3db46),51.384626,-0.082927,997.1522644385385
362,80(3db46),51.384626,-0.082927,126(03f24),51.381824,-0.090905,635.3017404243961
363,126(03f24),51.381824,-0.090905,393(bb562),51.378988,-0.097878,577.6181005967185
364,393(bb562),51.378988,-0.097878,557(95d5b),51.378124,-0.102799,354.7958032507485
365,557(95d5b),51.378124,-0.102799,575(8d330),51.374063,-0.101933,455.545521262708
366,575(8d330),51.374063,-0.101933,375(8f6cc),51.372592,-0.101088,173.7661190668078
367,375(8f6cc),51.372592,-0.101088,229(c7b1e),51.371195,-0.10254,185.1729033077809
368,557(95d5b),51.378124,-0.102799,529(78be7),51.381843,-0.110334,666.6974943275677
369,220(fd1d4),51.409953,-0.145742,212(ff988),51.405141,-0.165692,1483.5963810724888
370,212(ff988),51.405141,-0.165692,18(e2d42),51.404326,-0.173402,542.4285309005872
371,18(e2d42),51.404326,-0.173402,201(95f4d),51.407393,-0.18093,623.6693963681537
372,18(e2d42),51.404326,-0.173402,26(c4459),51.400562,-0.180597,651.3687478647886
373,26(c4459),51.400562,-0.180597,411(a517b),51.403237,-0.193287,929.1919115003907
374,411(a517b),51.403237,-0.193287,189(0598c),51.393796,-0.204951,1325.4586795710416
375,189(0598c),51.393796,-0.204951,219(04f3f),51.387306,-0.188065,1376.0731232354121
376,201(95f4d),51.407393,-0.18093,354(e5200),51.42,-0.176258,1438.7919656857678
377,411(a517b),51.403237,-0.193287,87(ba3e8),51.408918,-0.215178,1644.5851928129996
378,569(b46af),51.531775,0.028645,207(85357),51.53602,0.052438,1712.091317943857
379,207(85357),51.53602,0.052438,2(f7d41),51.540042,0.076327,1711.6854032005122
380,2(f7d41),51.540042,0.076327,425(9654a),51.538044,0.080981,391.1042672033951
381,425(9654a),51.538044,0.080981,341(a7ca1),51.536435,0.077893,278.6132430752723
382,425(9654a),51.538044,0.080981,32(f546d),51.540987,0.085412,448.3323748214675
383,341(a7ca1),51.536435,0.077893,506(551e0),51.53002,0.083123,799.8053196622565
384,2(f7d41),51.540042,0.076327,211(594af),51.547257,0.078675,818.5381436620814
385,211(594af),51.547257,0.078675,40(f2703),51.558158,0.074527,1245.6020278893222
386,40(f2703),51.558158,0.074527,512(2db1d),51.55981,0.073678,192.84256227320503
387,512(2db1d),51.55981,0.073678,42(db60f),51.560038,0.070904,193.43361486712135
388,42(db60f),51.560038,0.070904,483(60f32),51.560038,0.070904,0.0
389,32(f546d),51.540987,0.085412,501(703b4),51.549652,0.101718,1483.1691568963843
390,501(703b4),51.549652,0.101718,95(d9396),51.554352,0.108946,723.1059199044754
391,95(d9396),51.554352,0.108946,494(a1727),51.546108,0.12029,1206.4661691311335
392,494(a1727),51.546108,0.12029,81(d2f04),51.534355,0.125223,1350.6708755241837
393,81(d2f04),51.534355,0.125223,567(6b450),51.533833,0.116274,621.7059394826858
394,567(6b450),51.533833,0.116274,91(3927f),51.527701,0.11524,685.5885382623843
395,200(14b0b),51.636943,-0.041192,295(d1ba6),51.650752,-0.029726,1727.3356984265572
396,295(d1ba6),51.650752,-0.029726,450(801c9),51.656005,-0.035686,714.3086550067858
397,450(801c9),51.656005,-0.035686,454(8d2d7),51.655359,-0.052513,1163.0101688981936
398,454(8d2d7),51.655359,-0.052513,362(fe7ae),51.661535,-0.061618,930.6285660619782
399,362(fe7ae),51.661535,-0.061618,267(662e9),51.657767,-0.069253,672.9793161199166
400,267(662e9),51.657767,-0.069253,102(af637),51.656002,-0.08779,1293.6914043966199
401,102(af637),51.656002,-0.08779,386(61e92),51.666585,-0.085508,1187.255977241469
402,564(0637b),51.546966,-0.292869,415(0db30),51.556456,-0.312969,1744.9763148720224
403,415(0db30),51.556456,-0.312969,166(5ffeb),51.554333,-0.315427,290.87135074874715
404,166(5ffeb),51.554333,-0.315427,457(e1cd5),51.555153,-0.316811,132.1725249731331
405,7(cee38),51.49214,0.01742,140(c828a),51.508069,0.020919,1787.7069537790564
406,140(c828a),51.508069,0.020919,112(f37cc),51.509645,0.02599,392.2693292035139
407,112(f37cc),51.509645,0.02599,62(987b5),51.508231,0.043739,1238.3749860740245
408,62(987b5),51.508231,0.043739,418(d1eaa),51.503993,0.045955,495.5743814992858
409,418(d1eaa),51.503993,0.045955,5(e93d1),51.492689,0.063946,1769.4392027417805
410,5(e93d1),51.492689,0.063946,325(8064f),51.487816,0.082697,1406.771918361577
411,325(8064f),51.487816,0.082697,547(ceaeb),51.48199,0.07958,682.8295460734392
412,325(8064f),51.487816,0.082697,86(d5aeb),51.48347,0.098933,1223.6824273886066
413,86(d5aeb),51.48347,0.098933,366(f22f2),51.470735,0.109061,1580.2635111988895
414,366(f22f2),51.470735,0.109061,13(6c3a7),51.461387,0.11003,1041.6152710822198
415,13(6c3a7),51.461387,0.11003,522(6d4ba),51.455257,0.094587,1268.622613052869
416,522(6d4ba),51.455257,0.094587,137(4972e),51.44692,0.103142,1100.3725908922897
417,137(4972e),51.44692,0.103142,99(829fb),51.445563,0.103109,150.90884554458265
418,522(6d4ba),51.455257,0.094587,349(35c5c),51.459266,0.080044,1101.8222537346203
419,88(2d0ae),51.572725,-0.008424,351(d8bd1),51.573667,0.017449,1791.1287864432159
420,351(d8bd1),51.573667,0.017449,199(9e51c),51.586857,0.025958,1580.123617342107
421,199(9e51c),51.586857,0.025958,236(4dcaf),51.58022,0.047227,1644.4519479740916
422,236(4dcaf),51.58022,0.047227,487(a7b0f),51.582419,0.063911,1178.4589752652453
423,229(c7b1e),51.371195,-0.10254,355(da0ba),51.355152,-0.099741,1794.4536201980777
424,355(da0ba),51.355152,-0.099741,195(5b318),51.354449,-0.09645,241.5291572637183
425,225(4dd65),51.47611,-0.198156,369(1a8db),51.459749,-0.198469,1819.3893846729968
426,369(1a8db),51.459749,-0.198469,10(f5d8a),51.456633,-0.195253,411.94446165077255
427,10(f5d8a),51.456633,-0.195253,66(ceae0),51.44936,-0.215976,1648.0102107652804
428,66(ceae0),51.44936,-0.215976,110(7a813),51.44431,-0.21682,564.5723719654459
429,264(1512a),51.601123,-0.194685,59(74a15),51.589891,-0.174833,1854.7970538450288
430,5(e93d1),51.492689,0.063946,540(c51e6),51.478192,0.050043,1877.5710174577791
431,487(a7b0f),51.582419,0.063911,43(e61cc),51.57646,0.089605,1895.0650760599774
432,43(e61cc),51.57646,0.089605,8(4bcd6),51.575913,0.108427,1302.1099162978098
433,8(4bcd6),51.575913,0.108427,155(42640),51.586251,0.12828,1789.7564041385556
434,86(d5aeb),51.48347,0.098933,493(d7b8b),51.492948,0.121731,1897.9905141652816
435,493(d7b8b),51.492948,0.121731,63(b8ffc),51.497058,0.118445,510.4976859115715
436,63(b8ffc),51.497058,0.118445,475(fb049),51.498757,0.125944,552.4165883619189
437,475(fb049),51.498757,0.125944,165(b5df9),51.495556,0.1314,518.9795436718417
438,165(b5df9),51.495556,0.1314,314(4bdb7),51.49026,0.148079,1296.2020255292773
439,63(b8ffc),51.497058,0.118445,28(328a2),51.506217,0.104229,1416.1461989662264
440,277(7b357),51.500377,-0.297794,259(0f199),51.510896,-0.31948,1902.8642420777483
441,259(0f199),51.510896,-0.31948,320(4afb3),51.509932,-0.325683,442.4572036224863
442,259(0f199),51.510896,-0.31948,14(97f15),51.516965,-0.316302,709.770754091457
443,320(4afb3),51.509932,-0.325683,370(b8962),51.507893,-0.346076,1429.4323697012517
444,370(b8962),51.507893,-0.346076,328(d0993),51.506716,-0.351075,369.90428911648837
445,188(d15fd),51.454274,0.003127,438(c80d0),51.445295,-0.020407,1912.1829180503175
446,556(3a496),51.62818,-0.03933,257(0c956),51.612721,-0.02639,1937.23886479385
447,494(a1727),51.546108,0.12029,502(110be),51.550413,0.147608,1948.6724848202532
448,502(110be),51.550413,0.147608,558(63b73),51.561826,0.153427,1331.3062322933085
449,502(110be),51.550413,0.147608,348(937c0),51.54511,0.16556,1374.2778744076138
450,348(937c0),51.54511,0.16556,536(d816e),51.533407,0.154017,1526.6757955594394
451,536(d816e),51.533407,0.154017,459(93956),51.528745,0.156162,539.207377394475
452,348(937c0),51.54511,0.16556,429(b37e5),51.546169,0.193274,1920.0686805294154
453,429(b37e5),51.546169,0.193274,223(d6ebf),51.535373,0.196879,1226.0766501725939
454,252(bc97f),51.439813,-0.055552,391(957cf),51.427032,-0.035466,1989.601991548003
455,391(957cf),51.427032,-0.035466,436(15ff6),51.416061,-0.055438,1845.5385069296137
456,266(861e4),51.572221,-0.26804,249(cce32),51.589555,-0.258056,2047.1919738181255
457,249(cce32),51.589555,-0.258056,194(cfec3),51.596899,-0.24128,1417.6849217720203
458,314(4bdb7),51.49026,0.148079,476(0bcd0),51.472883,0.158537,2063.491041185662
459,219(04f3f),51.387306,-0.188065,526(f76fa),51.369471,-0.196627,2070.279601300868
460,526(f76fa),51.369471,-0.196627,254(3ff9d),51.364989,-0.192925,560.7381790963875
461,254(3ff9d),51.364989,-0.192925,491(bd449),51.36049,-0.195055,521.6660754279249
462,491(bd449),51.36049,-0.195055,129(824ba),51.358411,-0.21842,1638.707055388008
463,99(829fb),51.445563,0.103109,500(fcbbe),51.429562,0.118688,2081.2886125165846
464,500(fcbbe),51.429562,0.118688,125(9686e),51.424692,0.104999,1092.6954585046876
465,125(9686e),51.424692,0.104999,583(1eaf0),51.411236,0.105128,1496.265673756384
466,583(1eaf0),51.411236,0.105128,100(497b9),51.402299,0.096983,1143.1139320462387
467,100(497b9),51.402299,0.096983,204(b4447),51.410088,0.07574,1709.1674077321513
468,204(b4447),51.410088,0.07574,306(d7bfd),51.421483,0.062405,1568.6417766757647
469,306(d7bfd),51.421483,0.062405,152(44234),51.421468,0.049934,864.7366196484347
470,152(44234),51.421468,0.049934,151(70cf0),51.426741,0.045653,657.1830533206776
471,151(70cf0),51.426741,0.045653,365(790fd),51.431078,0.058852,1034.3655483109414
472,188(d15fd),51.454274,0.003127,221(35c3d),51.435474,0.005527,2097.071290285395
473,221(35c3d),51.435474,0.005527,363(8d4c3),51.425167,-0.003886,1318.8473494294049
474,363(8d4c3),51.425167,-0.003886,121(ff749),51.421945,0.001022,494.12951092212603
475,121(ff749),51.421945,0.001022,401(51f69),51.41387,-0.005327,1000.0310195128619
476,401(51f69),51.41387,-0.005327,542(9526d),51.412869,-0.004623,121.54346802517428
477,542(9526d),51.412869,-0.004623,173(4b883),51.406986,0.01124,1279.9975671881625
478,173(4b883),51.406986,0.01124,308(60f63),51.405853,0.018034,487.7985687131949
479,308(60f63),51.405853,0.018034,35(3a633),51.400999,0.017404,541.5064670325775
480,35(3a633),51.400999,0.017404,196(f0621),51.399089,0.018628,228.7273845306489
481,476(0bcd0),51.472883,0.158537,396(e5239),51.455522,0.145037,2145.0582644783426
482,396(e5239),51.455522,0.145037,202(afe1b),51.446382,0.152121,1128.6620739833525
483,436(15ff6),51.416061,-0.055438,440(d58f6),51.400629,-0.03598,2183.1024086167977
484,440(d58f6),51.400629,-0.03598,374(f6f39),51.394167,-0.042682,855.8557989862898
485,362(fe7ae),51.661535,-0.061618,68(50ed1),51.679836,-0.048564,2225.2023439133873
486,199(9e51c),51.586857,0.025958,65(e85ee),51.607134,0.032277,2296.5579219467963
487,65(e85ee),51.607134,0.032277,244(44fb2),51.608598,0.035476,274.41283333047767
488,244(44fb2),51.608598,0.035476,53(36cae),51.604769,0.056,1479.9207180771962
489,53(36cae),51.604769,0.056,548(cd05f),51.605844,0.077682,1502.1314515839283
490,548(cd05f),51.605844,0.077682,497(fa4e7),51.600363,0.084536,771.6950828231309
491,558(63b73),51.561826,0.153427,310(cc9f3),51.581522,0.163625,2300.708546972271
492,310(cc9f3),51.581522,0.163625,377(e0ca5),51.579711,0.180772,1201.8137607400954
493,377(e0ca5),51.579711,0.180772,77(38c6e),51.577486,0.182214,266.7207038468303
494,77(38c6e),51.577486,0.182214,544(4fc27),51.576028,0.181563,168.24803752213657
495,77(38c6e),51.577486,0.182214,452(29645),51.579435,0.185659,321.92651357570486
496,377(e0ca5),51.579711,0.180772,346(049d1),51.583216,0.183308,427.3185416645063
497,452(29645),51.579435,0.185659,580(a30f9),51.575535,0.192089,620.8790266944326
498,346(049d1),51.583216,0.183308,405(f9816),51.594358,0.208301,2125.1573467178578
499,405(f9816),51.594358,0.208301,179(6afd9),51.590272,0.220417,952.3417388620637
500,405(f9816),51.594358,0.208301,36(c3298),51.605036,0.219563,1419.4479283949768
501,36(c3298),51.605036,0.219563,280(ec3b1),51.609793,0.216271,575.7381490887848
502,194(cfec3),51.596899,-0.24128,29(ba74e),51.616224,-0.254319,2329.8795606767744
503,355(da0ba),51.355152,-0.099741,258(faea3),51.336951,-0.117062,2354.4098819764454
504,258(faea3),51.336951,-0.117062,213(fdf68),51.323819,-0.10296,1758.4591985082284
505,213(fdf68),51.323819,-0.10296,359(c0da2),51.312091,-0.099569,1325.2163886549781
506,328(d0993),51.506716,-0.351075,489(54e6b),51.510221,-0.384742,2362.383110618655
507,489(54e6b),51.510221,-0.384742,332(f4456),51.507422,-0.38657,335.96411833317006
508,489(54e6b),51.510221,-0.384742,367(cd848),51.518214,-0.397791,1267.003385018004
509,367(cd848),51.518214,-0.397791,242(4ee9a),51.524856,-0.385089,1147.9528123622222
510,367(cd848),51.518214,-0.397791,480(55f0d),51.52274,-0.417193,1433.6488381103939
511,480(55f0d),51.52274,-0.417193,304(bf103),51.523934,-0.423047,426.21517954717643
512,480(55f0d),51.52274,-0.417193,163(f00de),51.527333,-0.415751,520.3704947566073
513,304(bf103),51.523934,-0.423047,197(bad43),51.521135,-0.434272,836.6592165318234
514,480(55f0d),51.52274,-0.417193,127(4709f),51.504444,-0.418792,2037.4292498567127
515,127(4709f),51.504444,-0.418792,3(fdde0),51.500839,-0.418139,403.39781189822656
516,3(fdde0),51.500839,-0.418139,279(fe864),51.497717,-0.416058,375.8509506972422
517,3(fdde0),51.500839,-0.418139,505(1d259),51.497865,-0.437115,1354.5339449589908
518,197(bad43),51.521135,-0.434272,350(15e84),51.535191,-0.45474,2108.953685950829
519,350(15e84),51.535191,-0.45474,64(d0c60),51.536406,-0.461014,454.4924464823494
520,64(d0c60),51.536406,-0.461014,184(292c6),51.543677,-0.477901,1420.4425613479316
521,184(292c6),51.543677,-0.477901,145(27e0c),51.546608,-0.480687,378.596915337416
522,145(27e0c),51.546608,-0.480687,256(0ee10),51.546064,-0.483806,224.00113010922604
523,64(d0c60),51.536406,-0.461014,132(12325),51.551486,-0.452096,1786.6331977941963
524,132(12325),51.551486,-0.452096,231(e53f8),51.563817,-0.443468,1495.2672409171944
525,231(e53f8),51.563817,-0.443468,224(bbb28),51.566119,-0.417289,1827.5529583764896
526,224(bbb28),51.566119,-0.417289,17(86e93),51.568875,-0.412302,461.2216996726935
527,17(86e93),51.568875,-0.412302,12(b4b46),51.568804,-0.395826,1138.780347981684
528,12(b4b46),51.568804,-0.395826,203(23239),51.579181,-0.399098,1175.8173027210423
529,203(23239),51.579181,-0.399098,274(0ad97),51.588571,-0.39731,1051.4033656055683
530,274(0ad97),51.588571,-0.39731,251(a8c25),51.594505,-0.419132,1645.5735788732707
531,251(a8c25),51.594505,-0.419132,389(e280f),51.588228,-0.436794,1405.6508477561047
532,184(292c6),51.543677,-0.477901,416(36116),51.525812,-0.487838,2102.0417621916977
533,12(b4b46),51.568804,-0.395826,268(96939),51.570924,-0.363082,2275.323281622123
534,268(96939),51.570924,-0.363082,245(bebb5),51.57771,-0.344943,1463.1269891311238
535,245(bebb5),51.57771,-0.344943,570(9b30d),51.581095,-0.335683,742.3605916306186
536,570(9b30d),51.581095,-0.335683,398(5e408),51.579667,-0.334538,177.40545917081403
537,570(9b30d),51.581095,-0.335683,404(61f08),51.586772,-0.333354,651.4411063050883
538,404(61f08),51.586772,-0.333354,94(8e6f9),51.583803,-0.325639,626.9914314616783
539,404(61f08),51.586772,-0.333354,340(3ffb2),51.597678,-0.333864,1213.2035244705446
540,268(96939),51.570924,-0.363082,208(a7ebe),51.556292,-0.361011,1633.2899417180643
541,94(8e6f9),51.583803,-0.325639,193(87975),51.592759,-0.306788,1639.465009336676
542,193(87975),51.592759,-0.306788,270(90290),51.602816,-0.307699,1120.0563132318998
543,270(90290),51.602816,-0.307699,23(56bcd),51.614863,-0.326938,1886.6583705143146
544,257(0c956),51.612721,-0.02639,315(43aa8),51.622939,0.005302,2465.4671576847454
545,315(43aa8),51.622939,0.005302,263(d9298),51.630544,0.007025,853.9602756766462
546,580(a30f9),51.575535,0.192089,52(5aad7),51.561719,0.220916,2515.915247853465
547,155(42640),51.586251,0.12828,525(6a7d5),51.608904,0.123764,2538.139236359803
548,242(4ee9a),51.524856,-0.385089,384(af279),51.531479,-0.349878,2544.709348948576
549,384(af279),51.531479,-0.349878,209(9fe9a),51.534988,-0.34666,449.20889940931545
550,16(26d4a),51.488386,-0.286444,198(09a87),51.46613,-0.276595,2567.033109809995
551,223(d6ebf),51.535373,0.196879,44(31838),51.51236,0.200686,2572.447886679627
552,44(31838),51.51236,0.200686,478(5bfe3),51.506831,0.216876,1278.0330660227155
553,505(1d259),51.497865,-0.437115,581(5099b),51.49506,-0.476135,2719.14006296085
554,476(0bcd0),51.472883,0.158537,92(cfdb9),51.461078,0.193726,2768.5341565872723
555,332(f4456),51.507422,-0.38657,443(99bdc),51.483613,-0.373023,2808.6381907371397
556,443(99bdc),51.483613,-0.373023,123(ec311),51.473328,-0.385556,1435.7050744555063
557,123(ec311),51.473328,-0.385556,495(4521a),51.470774,-0.366079,1378.601939418635
558,495(4521a),51.470774,-0.366079,243(c59bd),51.46912,-0.364328,220.30725004168193
559,243(c59bd),51.46912,-0.364328,576(5da55),51.46912,-0.364328,0.0
560,243(c59bd),51.46912,-0.364328,520(48feb),51.473944,-0.324351,2820.432681400876
561,520(48feb),51.473944,-0.324351,444(6616d),51.454398,-0.319555,2198.6637310472797
562,444(6616d),51.454398,-0.319555,461(41072),51.443194,-0.337248,1747.9679448703273
563,461(41072),51.443194,-0.337248,462(7a64e),51.43917,-0.361192,1718.8154004786786
564,462(7a64e),51.43917,-0.361192,283(6389b),51.442223,-0.366033,477.31248701664003
565,462(7a64e),51.43917,-0.361192,538(b50ca),51.423432,-0.359871,1752.380288655264
566,461(41072),51.443194,-0.337248,128(5fe9b),51.428772,-0.324134,1843.3779806911257
567,128(5fe9b),51.428772,-0.324134,551(814da),51.429261,-0.311227,896.469954988459
568,551(814da),51.429261,-0.311227,381(3849e),51.411621,-0.299856,2114.023979347429
569,381(3849e),51.411621,-0.299856,57(7713f),51.40768,-0.297572,465.97283201238787
570,57(7713f),51.40768,-0.297572,479(b61cf),51.393407,-0.296205,1589.9158033344493
571,479(b61cf),51.393407,-0.296205,448(e71b5),51.392837,-0.295363,86.19794849427655
572,448(e71b5),51.392837,-0.295363,394(e6000),51.375174,-0.303965,2052.7506221397225
573,394(e6000),51.375174,-0.303965,439(19884),51.367196,-0.298226,972.4581197026747
574,448(e71b5),51.392837,-0.295363,323(b465f),51.400022,-0.255044,2909.0956948846133
575,355(da0ba),51.355152,-0.099741,499(b559f),51.359052,-0.142168,2977.762703289838
576,499(b559f),51.359052,-0.142168,218(ead04),51.359704,-0.144756,193.76875886479735
577,581(5099b),51.49506,-0.476135,303(1c795),51.470361,-0.458471,3006.47418863956
578,303(1c795),51.470361,-0.458471,101(15f40),51.459853,-0.44738,1398.4085498722754
579,101(15f40),51.459853,-0.44738,331(ab447),51.447195,-0.416454,2563.799584924394
580,374(f6f39),51.394167,-0.042682,486(73c88),51.367486,-0.025574,3195.5558649403392
581,102(af637),51.656002,-0.08779,146(2b603),51.646539,-0.135165,3433.627442960474
582,146(2b603),51.646539,-0.135165,395(30704),51.651448,-0.178057,3009.2099544798684
583,395(30704),51.651448,-0.178057,347(ba542),51.64643,-0.21435,2565.4149349611776
584,486(73c88),51.367486,-0.025574,294(63cb4),51.314603,0.033572,7173.34901157935
