Sequence, Start Point, Lat , Long , End Point, Lat, Long, Distance(mtr)
237,68(50ed1),51.679836,-0.048564,362(fe7ae),51.661535,-0.061618,2225.2023439133873
238,362(fe7ae),51.661535,-0.061618,454(8d2d7),51.655359,-0.052513,930.6285660619782
239,454(8d2d7),51.655359,-0.052513,450(801c9),51.656005,-0.035686,1163.0101688981936
240,450(801c9),51.656005,-0.035686,295(d1ba6),51.650752,-0.029726,714.3086550067858
241,295(d1ba6),51.650752,-0.029726,200(14b0b),51.636943,-0.041192,1727.3356984265572
242,200(14b0b),51.636943,-0.041192,75(d2c1d),51.636226,-0.052682,796.9552913068574
243,75(d2c1d),51.636226,-0.052682,437(9bdee),51.632317,-0.052301,435.45561921825
244,437(9bdee),51.632317,-0.052301,263(d9298),51.630544,0.007025,4099.463346298126
245,263(d9298),51.630544,0.007025,315(43aa8),51.622939,0.005302,853.9602756766462
246,315(43aa8),51.622939,0.005302,257(0c956),51.612721,-0.02639,2465.4671576847454
247,257(0c956),51.612721,-0.02639,556(3a496),51.62818,-0.03933,1937.23886479385
248,556(3a496),51.62818,-0.03933,424(76697),51.628983,-0.045407,428.862981996956
249,424(76697),51.628983,-0.045407,11(a0def),51.620426,-0.060842,1428.5012521189612
250,11(a0def),51.620426,-0.060842,409(f3ee1),51.61388,-0.065772,803.5359625949837
251,409(f3ee1),51.61388,-0.065772,561(4d2c0),51.613718,-0.069,223.61204940707336
252,561(4d2c0),51.613718,-0.069,24(ca598),51.619443,-0.077598,870.4305374205513
253,24(ca598),51.619443,-0.077598,490(ef0b1),51.606501,-0.066548,1628.8390414681946
254,490(ef0b1),51.606501,-0.066548,287(dded9),51.610971,-0.070922,581.6207692840837
255,287(dded9),51.610971,-0.070922,392(e1b9b),51.60794,-0.089089,1298.990115071349
256,392(e1b9b),51.60794,-0.089089,89(d8c20),51.601323,-0.099085,1008.9272874426225
257,89(d8c20),51.601323,-0.099085,361(6b397),51.603411,-0.128861,2069.540620598078
258,361(6b397),51.603411,-0.128861,510(b82a2),51.602281,-0.121759,506.3318841225993
259,510(b82a2),51.602281,-0.121759,473(09e90),51.594524,-0.109663,1200.8344371891792
260,473(09e90),51.594524,-0.109663,149(18474),51.593061,-0.105349,339.51358693411896
261,149(18474),51.593061,-0.105349,571(ffe9e),51.59382,-0.09446,756.9152238688129
262,571(ffe9e),51.59382,-0.09446,488(2d349),51.589026,-0.086115,785.1734475910528
263,488(2d349),51.589026,-0.086115,546(8bdfb),51.590878,-0.059834,1827.2320006464054
264,546(8bdfb),51.590878,-0.059834,329(c5f90),51.58423,-0.072733,1157.8494696094535
265,329(c5f90),51.58423,-0.072733,584(e701b),51.58724,-0.077528,470.92805920548824
266,584(e701b),51.58724,-0.077528,134(cdfcf),51.58196,-0.083525,718.5946620899855
267,134(cdfcf),51.58196,-0.083525,299(2ccf2),51.577558,-0.084836,497.7922529854991
268,299(2ccf2),51.577558,-0.084836,356(421bf),51.579491,-0.099794,1055.726651852106
269,356(421bf),51.579491,-0.099794,423(c15c0),51.572571,-0.09063,996.5555053788848
270,423(c15c0),51.572571,-0.09063,15(cec4c),51.570824,-0.081064,689.069442055988
271,15(cec4c),51.570824,-0.081064,403(595f8),51.573918,-0.076705,457.2905939178777
272,403(595f8),51.573918,-0.076705,293(803cc),51.575269,-0.073055,293.5862116831853
273,293(803cc),51.575269,-0.073055,171(3d168),51.572656,-0.071621,306.9880593750378
274,171(3d168),51.572656,-0.071621,318(cfcbe),51.565102,-0.06943,853.5077922190975
275,318(cfcbe),51.565102,-0.06943,65(e85ee),51.607134,0.032277,8439.261235667653
276,65(e85ee),51.607134,0.032277,244(44fb2),51.608598,0.035476,274.41283333047767
277,244(44fb2),51.608598,0.035476,53(36cae),51.604769,0.056,1479.9207180771962
278,53(36cae),51.604769,0.056,548(cd05f),51.605844,0.077682,1502.1314515839283
279,548(cd05f),51.605844,0.077682,497(fa4e7),51.600363,0.084536,771.6950828231309
280,497(fa4e7),51.600363,0.084536,525(6a7d5),51.608904,0.123764,2870.7856203825268
281,525(6a7d5),51.608904,0.123764,155(42640),51.586251,0.12828,2538.139236359803
282,155(42640),51.586251,0.12828,8(4bcd6),51.575913,0.108427,1789.7564041385556
283,8(4bcd6),51.575913,0.108427,43(e61cc),51.57646,0.089605,1302.1099162978098
284,43(e61cc),51.57646,0.089605,487(a7b0f),51.582419,0.063911,1895.0650760599774
285,487(a7b0f),51.582419,0.063911,236(4dcaf),51.58022,0.047227,1178.4589752652453
286,236(4dcaf),51.58022,0.047227,199(9e51c),51.586857,0.025958,1644.4519479740916
287,199(9e51c),51.586857,0.025958,351(d8bd1),51.573667,0.017449,1580.123617342107
288,351(d8bd1),51.573667,0.017449,176(fdcf4),51.568231,-0.031506,3436.979827496896
289,176(fdcf4),51.568231,-0.031506,142(f5b0f),51.575467,-0.034556,831.7594524462033
290,142(f5b0f),51.575467,-0.034556,578(83178),51.583008,-0.036483,849.0275841820765
291,578(83178),51.583008,-0.036483,566(3eee1),51.588911,-0.037253,658.5359903055215
292,566(3eee1),51.588911,-0.037253,406(bdafb),51.587324,-0.034319,268.75200508564336
293,406(bdafb),51.587324,-0.034319,136(53257),51.588406,-0.017873,1142.55598546044
